Flow Duration,Total Fwd Packets,Total Backward Packets,Fwd Packet Length Mean,Bwd Packet Length Mean,Flow Bytes/s,Flow Packets/s,Fwd IAT Mean,Bwd IAT Mean,SYN Flag Count,Label
48814,1,1,42,107,3052.402999,40.97185234,0,0,0,BENIGN
70566,1,1,47,166,3018.450812,28.34226115,0,0,0,BENIGN
62510985,12,10,318.1666667,457.4,134.2484045,0.351938143,5682816.818,269497.1111,0,BENIGN
3002296,3,0,0,0,0,0.999235252,1501148,0,0,DoS
115951894,16,14,38.375,45.35714286,10.77170848,0.258727986,7730126.267,8575326.385,0,BENIGN
50638,1,1,43,113,3080.690391,39.49603065,0,0,0,BENIGN
116166526,20,24,39.2,239.25,56.17797333,0.378766599,6114027.684,4868395.609,0,BENIGN
49936,1,1,61,89,3003.844921,40.05126562,0,0,0,BENIGN
115747471,17,15,41.29411765,56.93333333,13.44305829,0.276463924,7234216.938,7945156.5,0,BENIGN
128085,3,4,173,104.25,7307.647265,54.65120818,32057.5,21683.66667,0,BENIGN
45592,2,0,6,0,263.2040709,43.86734515,45592,0,0,BENIGN
103690107,15,3,169.4,2,24.5635777,0.173594189,7406428.786,51300000,0,DoS
114804984,2,2,51,89.5,2.447628929,0.034841693,115000000,115000000,0,BENIGN
41,1,1,8,0,195121.9512,48780.4878,0,0,1,DoS
484,1,1,46,132,367768.595,4132.231405,0,0,0,BENIGN
1,2,0,6,0,12000000,2000000,1,0,0,BENIGN
147,2,0,6,0,81632.65306,13605.44218,147,0,0,BENIGN
633,2,0,6,0,18957.34597,3159.557662,633,0,0,BENIGN
451611,2,0,6,0,26.57154055,4.428590092,451611,0,0,BENIGN
3000999,3,0,0,0,0,0.999667111,1500499.5,0,0,DoS
189,2,0,6,0,63492.06349,10582.01058,189,0,0,BENIGN
104748,7,8,53.14285714,492.5,41165.46378,143.2008248,14956.33333,12791.28571,0,BENIGN
5064619,2,2,3,106,43.04371168,0.789792875,32834,5031833,0,BENIGN
3002801,3,0,0,0,0,0.999067204,1501400.5,0,0,DoS
3002295,3,0,0,0,0,0.999235585,1501147.5,0,0,DoS
44,1,1,8,0,181818.1818,45454.54545,0,0,1,DoS
51,1,1,8,0,156862.7451,39215.68627,0,0,1,DoS
116564611,27,38,103.0740741,295.0526316,120.0621688,0.557630652,4480277.962,3149409.919,0,BENIGN
62,1,1,8,0,129032.2581,32258.06452,0,0,1,DoS
238,3,1,27.66666667,6,373949.5798,16806.72269,119,0,1,BENIGN
20,13,0,50,0,32500000,650000,1.666666667,0,0,BENIGN
3,2,0,62,0,41300000,666666.6667,3,0,0,BENIGN
3,2,0,15.5,0,10300000,666666.6667,3,0,1,BENIGN
3131502,5,1,24.6,46,53.96771262,1.916013466,782875.5,0,1,BENIGN
102674487,14,3,181.5,2,24.80655199,0.165571804,7898029.923,51300000,0,DoS
3001800,3,0,0,0,0,0.99940036,1500900,0,0,DoS
3000485,3,0,0,0,0,0.999838359,1500242.5,0,0,DoS
103665601,15,3,169.4,2,24.5693844,0.173635225,7404678.143,51300000,0,DoS
3003767,3,0,0,0,0,0.998745908,1501883.5,0,0,DoS
3002903,3,0,0,0,0,0.999033269,1501451.5,0,0,DoS
102662455,14,3,181.5,2,24.80945931,0.165591209,7897105.231,51300000,0,DoS
105710556,16,3,158.8125,2,24.09409331,0.179736071,7047363.2,51400000,0,DoS
99999211,2,2,8,0,0.160001262,0.040000316,100000000,100000000,1,DoS
99999076,2,2,8,0,0.160001478,0.04000037,100000000,100000000,1,DoS
3002812,3,0,0,0,0,0.999063544,1501406,0,0,DoS
99999482,2,2,8,0,0.160000829,0.040000207,100000000,100000000,1,DoS
15463121,3,2,6,0,1.164059959,0.323349989,7731560.5,10000000,0,BENIGN
116368602,16,15,189.4375,44.73333333,31.81270494,0.266394882,7757906.8,7894849.143,0,BENIGN
3003298,3,0,0,0,0,0.998901874,1501649,0,0,DoS
3003263,3,0,0,0,0,0.998913515,1501631.5,0,0,DoS
102625787,14,3,181.5,2,24.81832368,0.165650374,7894286.538,51300000,0,DoS
3002218,3,0,0,0,0,0.999261213,1501109,0,0,DoS
103654489,15,3,169.4,2,24.57201829,0.17365384,7403882.286,51300000,0,DoS
118013705,2,2,8,0,0.135577474,0.033894368,118000000,118000000,1,DoS
118013605,2,2,8,0,0.135577589,0.033894397,118000000,118000000,1,DoS
103601267,15,3,169.4,2,24.58464142,0.173743049,7400082.571,51300000,0,DoS
4,2,0,991.5,0,496000000,500000,4,0,1,BENIGN
64,3,0,661,0,31000000,46875,32,0,0,BENIGN
4,2,0,991.5,0,496000000,500000,4,0,1,BENIGN
117381,3,0,661,0,16893.70511,25.55779896,58690.5,0,0,BENIGN
152565,3,0,661,0,12997.73867,19.66374988,76282.5,0,0,BENIGN
105612559,16,3,158.8125,2,24.11645001,0.179902847,7040831.4,51300000,0,DoS
18009,2,1,19,6,2443.222833,166.583375,18009,0,1,BENIGN
5643519,3,1,0,0,0,0.708777626,2821759.5,0,0,BENIGN
16,2,0,6,0,750000,125000,16,0,0,BENIGN
163,2,2,88,136,2748466.258,24539.8773,3,4,0,BENIGN
117721822,73,132,1776.684932,971.5151515,2191.080597,1.741393367,1635023.056,898411.4351,1,BENIGN
30814,1,1,43,59,3310.183683,64.90556241,0,0,0,BENIGN
114,2,2,48,48,1684210.526,35087.7193,3,3,0,BENIGN
61149463,10,10,47.9,178.5,37.02403732,0.327067467,6695021.556,6791772.778,0,BENIGN
30555,1,1,51,135,6087.383407,65.45573556,0,0,0,BENIGN
726,2,2,52,112,451790.6336,5509.641873,4,2,0,BENIGN
290768,1,1,38,38,261.3767677,6.878335993,0,0,0,BENIGN
71,2,0,6,0,169014.0845,28169.01408,71,0,0,BENIGN
1088,2,0,6,0,11029.41176,1838.235294,1088,0,0,BENIGN
116039005,52,52,28.57692308,1270.057692,581.9508707,0.89625036,2275274.608,2179464.686,0,BENIGN
117655331,257,445,16.16342412,1924.38427,7313.778243,5.966580469,459591.1367,253964.7072,0,BENIGN
105620322,16,3,158.8125,2,24.11467748,0.179889624,7041345.133,51300000,0,DoS
102634643,14,3,181.5,2,24.81618219,0.165636081,7894967.615,51300000,0,DoS
14676796,11,6,52.18181818,100,79.9902104,1.158290951,1467679.6,462,0,BENIGN
238,3,2,25.66666667,6,373949.5798,21008.40336,119,1,1,BENIGN
356065,9,7,100.4444444,645.7142857,15233.17372,44.93561569,37814.875,51246.66667,0,BENIGN
884,2,0,0,0,0,2262.443439,884,0,0,BENIGN
30769,1,1,49,91,4550.034125,65.0004875,0,0,0,BENIGN
434,1,1,54,110,377880.1843,4608.294931,0,0,0,BENIGN
5987998,12,9,838,393.8888889,2271.376844,3.507015199,544363.4545,91299.25,0,BENIGN
5277414,9,5,38.66666667,622.4,655.6241371,2.652814428,659676.75,30021.5,0,BENIGN
5024799,3,1,4,0,2.388155228,0.796051743,2512399.5,0,0,BENIGN
34627,16,6,1283.25,4,593640.8005,635.3423629,2308.466667,5589.8,0,BENIGN
102685710,14,3,181.5,2,24.80384077,0.165553708,7898893.615,51300000,0,DoS
1954489,10,11,85.1,359.0909091,2456.396531,10.74449639,168652.3333,184956.9,0,BENIGN
31,1,1,8,0,258064.5161,64516.12903,0,0,1,DoS
43,1,1,8,0,186046.5116,46511.62791,0,0,1,DoS
30980,1,1,46,126,5551.969012,64.55777921,0,0,0,BENIGN
71589,1,1,47,125,2402.603752,27.93725293,0,0,0,BENIGN
46664691,2,2,49,171,9.428970611,0.085717915,46600000,46600000,0,BENIGN
1056597,5,6,521,532.3333333,5488.37447,10.41078103,14022.75,206690.6,0,BENIGN
187720,22,35,38.36363636,1634.257143,309199.8722,303.6437247,8934.857143,4822.029412,0,BENIGN
15478879,5,5,138.8,260.8,129.0791148,0.646041616,2609791,3857126.75,0,BENIGN
79077,5,6,287.2,86.66666667,24735.3845,139.104923,12190.5,11066,0,BENIGN
537,1,1,81,209,540037.2439,3724.394786,0,0,0,BENIGN
3001544,3,0,0,0,0,0.999485598,1500772,0,0,DoS
103672769,15,3,159.3333333,2,23.11117975,0.17362322,7405190.143,51300000,0,DoS
3002190,3,0,0,0,0,0.999270533,1501095,0,0,DoS
102713783,14,3,181.5,2,24.79706156,0.16550846,7901054.923,51400000,0,DoS
3003951,3,0,0,0,0,0.998684732,1501975.5,0,0,DoS
3003771,3,0,0,0,0,0.998744578,1501885.5,0,0,DoS
3003584,3,0,0,0,0,0.998806759,1501792,0,0,DoS
3003435,3,0,0,0,0,0.99885631,1501717.5,0,0,DoS
3003215,3,0,0,0,0,0.998929481,1501607.5,0,0,DoS
3002783,3,0,0,0,0,0.999073193,1501391.5,0,0,DoS
103701508,15,3,169.4,2,24.56087717,0.173575104,7407247.143,51400000,0,DoS
3002785,3,0,0,0,0,0.999072528,1501392.5,0,0,DoS
99999691,2,2,8,0,0.160000494,0.040000124,100000000,100000000,1,DoS
99999412,2,2,8,0,0.160000941,0.040000235,100000000,100000000,1,DoS
99999269,2,2,8,0,0.16000117,0.040000292,100000000,100000000,1,DoS
99999239,2,2,8,0,0.160001218,0.040000304,100000000,100000000,1,DoS
3001117,3,0,0,0,0,0.999627805,1500558.5,0,0,DoS
3003102,3,0,0,0,0,0.998967068,1501551,0,0,DoS
66,1,1,8,0,121212.1212,30303.0303,0,0,1,DoS
102571589,14,3,181.5,2,24.83143749,0.165737902,7890117.154,51300000,0,DoS
105002630,2,2,8,0,0.152377136,0.038094284,105000000,105000000,1,DoS
105002281,2,2,8,0,0.152377642,0.038094411,105000000,105000000,1,DoS
3001435,3,0,0,0,0,0.999521895,1500717.5,0,0,DoS
103593574,15,3,169.4,2,24.58646711,0.173755951,7399531.714,51300000,0,DoS
3002843,3,0,0,0,0,0.999053231,1501421.5,0,0,DoS
3001674,3,0,0,0,0,0.999442311,1500837,0,0,DoS
3002638,3,0,0,0,0,0.999121439,1501319,0,0,DoS
102645877,14,3,181.5,2,24.8134662,0.165617953,7895831.154,51300000,0,DoS
119015925,2,2,8,0,0.134435791,0.033608948,119000000,119000000,1,DoS
103652936,15,3,169.4,2,24.57238645,0.173656441,7403772.071,51300000,0,DoS
102653867,14,3,181.5,2,24.81153486,0.165605062,7896444.154,51300000,0,DoS
105005646,2,2,8,0,0.152372759,0.03809319,105000000,105000000,1,DoS
105626624,16,3,158.8125,2,24.11323872,0.179878891,7041770.067,51300000,0,DoS
102629829,14,3,170.7142857,2,23.34603909,0.16564385,7894595.615,51300000,0,DoS
3000956,3,0,0,0,0,0.999681435,1500478,0,0,DoS
103668077,15,3,169.4,2,24.56879759,0.173631078,7404855.429,51300000,0,DoS
61110842,9,9,52.22222222,33.22222222,12.58369178,0.294546752,6395023.625,7632476.125,0,BENIGN
1750618,4,5,109,174.2,746.5934887,5.141041621,575639.6667,431827.25,0,BENIGN
20898225,1,2,0,178,17.03493957,0.143552862,0,20900000,0,BENIGN
114189834,20,20,129.5,96,39.49563496,0.35029388,6006869,6006878.263,0,BENIGN
87130586,2,2,48,138.5,4.280930694,0.045908104,87000000,86800000,0,BENIGN
5072826,5,1,27,46,35.68030916,1.182772679,1268206.5,0,1,BENIGN
8465950,4,0,243.5,0,115.0491085,0.472480938,2821983.333,0,0,BENIGN
2662949,14,9,318.2142857,614.7777778,3750.728985,8.637041115,131124.2308,326433.75,0,BENIGN
115314546,16,14,20,40.14285714,7.648644777,0.260157986,7687636.4,8666609.231,0,BENIGN
632,10,10,68,62,2056962.025,31645.56962,30.88888889,30.22222222,0,BENIGN
47,3,0,14.33333333,0,914893.617,63829.78723,23.5,0,0,BENIGN
2,2,0,18.5,0,18500000,1000000,2,0,1,BENIGN
3000714,3,0,0,0,0,0.999762057,1500357,0,0,DoS
3003769,3,0,0,0,0,0.998745243,1501884.5,0,0,DoS
4699873,11,12,319.5454545,520.9166667,2077.928489,4.893749257,270137.6,427235.7273,0,BENIGN
65113134,10,10,48.9,32.6,12.51667598,0.307157693,6821977.111,7228747.222,0,BENIGN
592,1,1,77,159,398648.6486,3378.378378,0,0,0,BENIGN
3002375,3,0,0,0,0,0.99920896,1501187.5,0,0,DoS
77972487,21,15,170.5238095,147.7333333,74.3467372,0.461701318,3898624.35,5562088.5,0,BENIGN
340222,1,1,38,38,223.3835554,5.878514617,0,0,0,BENIGN
31495,1,1,51,108,5048.420384,63.5021432,0,0,0,BENIGN
47033,1,1,64,157,4698.828482,42.52333468,0,0,0,BENIGN
30457,1,1,58,143,6599.468103,65.66634928,0,0,0,BENIGN
66506197,2,2,47,203,7.518096396,0.060144771,66400000,66500000,0,BENIGN
3001486,3,0,0,0,0,0.999504912,1500743,0,0,DoS
30393,1,1,46,62,3553.449808,65.80462607,0,0,0,BENIGN
102729504,14,3,181.5,2,24.79326679,0.165483131,7902265.846,51400000,0,DoS
5636033,9,5,69.22222222,562,609.1163767,2.484016683,704504.125,18340,0,BENIGN
5529502,10,6,62.3,598.3333333,761.9130981,2.893569801,614389.1111,47118,0,BENIGN
30866,1,1,52,244,9589.839953,64.7962159,0,0,0,BENIGN
37,1,1,8,0,216216.2162,54054.05405,0,0,1,DoS
43,1,1,8,0,186046.5116,46511.62791,0,0,1,DoS
64,1,1,8,0,125000,31250,0,0,1,DoS
102573850,14,3,181.5,2,24.83089013,0.165734249,7890286.538,51300000,0,DoS
4397,2,0,0,0,0,454.8555834,4397,0,0,BENIGN
3002537,3,0,0,0,0,0.999155048,1501268.5,0,0,DoS
76723642,21,15,171.3333333,147.7333333,75.77846735,0.469216516,3836182.1,5472880.071,0,BENIGN
146,2,2,48,48,1315068.493,27397.26027,3,48,0,BENIGN
120,2,0,0,0,0,16666.66667,120,0,0,BENIGN
142851,14,11,58.35714286,474.1818182,42232.81601,175.0075253,10988.53846,11088.3,0,BENIGN
46276,1,1,48,153,4343.504192,43.21894719,0,0,0,BENIGN
94789317,2,2,48.5,123,3.618551234,0.042198848,94600000,94800000,0,BENIGN
67768,4,2,47,175,7938.850195,88.53736277,10979,4,0,BENIGN
48,2,0,15.5,0,645833.3333,41666.66667,48,0,1,BENIGN
5040441,3,1,0,0,0,0.793581355,2520220.5,0,0,BENIGN
2400134,19,22,55.36842105,1822.227273,17141.12629,17.08237957,61931.38889,113127.6667,0,BENIGN
12456260,34,41,84.85294118,1676.463415,5749.719418,6.021068924,73066.33333,310819.35,0,BENIGN
1,2,0,0,0,0,2000000,1,0,0,BENIGN
144345,2,2,34,74,1496.414839,27.71138592,1,48,0,BENIGN
5658583,3,1,0,0,0,0.706890753,2829291.5,0,0,BENIGN
65021696,2,2,48,48,2.952860534,0.061517928,65000000,65000000,0,BENIGN
112494735,66,80,21.51515152,1841.275,1322.035205,1.297838517,1730333.554,1423688.722,0,BENIGN
116879509,7,7,72.42857143,42.28571429,6.87032318,0.119781475,19500000,19500000,1,BENIGN
3,2,0,15.5,0,10300000,666666.6667,3,0,1,BENIGN
117422070,26,22,41.96153846,264.0454545,58.76237746,0.408781756,4696882.8,5469967.81,0,BENIGN
4,3,0,6,0,4500000,750000,2,0,0,BENIGN
5047122,3,1,4,0,2.377592616,0.792530872,2523561,0,0,BENIGN
118108914,12,12,50.66666667,387.25,44.49283142,0.203202275,10700000,10700000,0,BENIGN
13265,2,0,6,0,904.6362608,150.7727101,13265,0,0,BENIGN
115606178,21,19,38.38095238,225.9473684,44.10663935,0.34600227,5780308.9,6249307.611,0,BENIGN
114182648,16,16,26.5,224.1875,35.12792942,0.28025274,7368978.267,7610584.333,0,BENIGN
74239881,9,8,0,0,0,0.228987436,9279985.125,10500000,0,BENIGN
115207489,54,61,14.64814815,1069.098361,572.9315045,0.998198997,2173726.208,1845018.433,0,BENIGN
112675242,12,12,0,0,0,0.213001539,10200000,10200000,0,BENIGN
96790,1,1,51,106,1622.068395,20.66329166,0,0,0,BENIGN
206,2,0,6,0,58252.42718,9708.737864,206,0,0,BENIGN
2037845,8,7,357.25,180.8571429,2023.706415,7.360716836,11526.28571,339597.3333,0,BENIGN
3001608,3,0,0,0,0,0.999464287,1500804,0,0,DoS
3002385,3,0,0,0,0,0.999205632,1501192.5,0,0,DoS
3002538,3,0,0,0,0,0.999154715,1501269,0,0,DoS
100997227,2,2,8,0,0.158420191,0.039605048,101000000,101000000,1,DoS
100997244,2,2,8,0,0.158420164,0.039605041,101000000,101000000,1,DoS
47,1,1,8,0,170212.766,42553.19149,0,0,1,DoS
40,1,1,8,0,200000,50000,0,0,1,DoS
102581486,14,3,181.5,2,24.82904176,0.165721912,7890875.154,51300000,0,DoS
3002602,3,0,0,0,0,0.999133418,1501301,0,0,DoS
3002229,3,0,0,0,0,0.999257552,1501114.5,0,0,DoS
3003790,3,0,0,0,0,0.998738261,1501895,0,0,DoS
51,1,1,8,0,156862.7451,39215.68627,0,0,1,DoS
102721722,14,3,181.5,2,24.79514508,0.165495668,7901663.154,51400000,0,DoS
102683143,14,3,181.5,2,24.80446085,0.165557846,7898694.769,51300000,0,DoS
1703961,12,10,49.75,583.5,3774.734281,12.91109362,154905.5455,151553.5556,0,BENIGN
74351,4,4,44,100,7747.0377,107.5977458,24725.66667,14393.33333,0,BENIGN
2277628,8,8,43.5,659.875,2470.552698,7.024852171,325375.4286,318053.1429,0,BENIGN
262,2,2,34,290,2473282.443,15267.17557,4,48,0,BENIGN
115911764,18,15,48.77777778,106.1333333,21.30931249,0.284699317,6818339.059,7897377,0,BENIGN
2722904,2,2,49,100,109.4419781,1.469019841,2039004,2699380,0,BENIGN
99999488,2,2,8,0,0.160000819,0.040000205,100000000,100000000,1,DoS
60935100,16,12,53.875,330.1666667,79.16619485,0.459505277,4062340,5531828.727,0,BENIGN
117984990,18,21,51.77777778,671.2857143,127.38061,0.330550522,6940293.529,5887553.1,0,BENIGN
102649563,14,3,181.5,2,24.81257519,0.165612006,7896117.154,51300000,0,DoS
102665554,14,3,181.5,2,24.80871043,0.16558621,7897348,51300000,0,DoS
102701901,14,3,181.5,2,24.79993043,0.165527608,7900141.231,51400000,0,DoS
101000095,2,2,8,0,0.158415693,0.039603923,101000000,101000000,1,DoS
101000082,2,2,8,0,0.158415713,0.039603928,101000000,101000000,1,DoS
3003859,3,0,0,0,0,0.998715319,1501929.5,0,0,DoS
20,1,1,8,0,400000,100000,0,0,1,DoS
161716,3,0,661,0,12262.2375,18.55104009,80858,0,0,BENIGN
198350,3,0,661,0,9997.479203,15.12477943,99175,0,0,BENIGN
102686631,14,3,170.7142857,2,23.33312503,0.165552223,7898963.462,51300000,0,DoS
103608351,15,3,169.4,2,24.5829605,0.17373117,7400591.571,51300000,0,DoS
61332241,15,14,231.6,389.7142857,145.6004192,0.472834508,4380874.357,4711359.846,0,BENIGN
103595662,15,3,159.3333333,2,23.12838157,0.173752449,7399688.857,51300000,0,DoS
99999830,2,2,8,0,0.160000272,0.040000068,100000000,100000000,1,DoS
99999859,2,2,8,0,0.160000226,0.040000056,100000000,100000000,1,DoS
5410329,3,1,4,0,2.21797972,0.739326573,2705164.5,0,0,BENIGN
4,2,0,6,0,3000000,500000,4,0,0,BENIGN
169,2,2,51,219,3195266.272,23668.63905,4,2,0,BENIGN
163,2,2,34,79,1386503.067,24539.8773,4,49,0,BENIGN
14543157,285,690,5.536842105,1502.369565,71388.42,67.04183968,44201.48944,21107.30189,0,BENIGN
4275198,2,0,6,0,2.806887541,0.46781459,4275198,0,0,BENIGN
5580452,3,1,4,0,2.150363447,0.716787816,2790226,0,0,BENIGN
62182146,10,11,552,270.1818182,136.5665315,0.337717518,6909127.333,5350380.6,0,BENIGN
53582,1,1,50,94,2687.469673,37.32596768,0,0,0,BENIGN
176,2,2,38,54,1045454.545,22727.27273,4,48,0,BENIGN
30428,1,1,56,72,4206.651768,65.72893388,0,0,0,BENIGN
235,2,2,60,188,2110638.298,17021.2766,3,49,0,BENIGN
30662,1,1,52,68,3913.639032,65.2273172,0,0,0,BENIGN
717800,33,29,29.03030303,1038.689655,43298.96907,86.37503483,22431.25,24235.71429,0,BENIGN
61144297,14,14,53.5,343.0714286,90.80160002,0.457933141,4703407.462,4699464.692,0,BENIGN
48161,1,1,50,111,3342.953842,41.52737692,0,0,0,BENIGN
5183510,3,1,4,0,2.315033636,0.771677879,2591755,0,0,BENIGN
253,2,2,48,306,2798418.972,15810.27668,3,48,0,BENIGN
185,2,2,36,52,951351.3514,21621.62162,3,48,0,BENIGN
47342,1,1,49,148,4161.209919,42.24578598,0,0,0,BENIGN
99999830,2,2,8,0,0.160000272,0.040000068,100000000,100000000,1,DoS
102641164,14,3,181.5,2,24.81460557,0.165625557,7895468.846,51300000,0,DoS
102721006,14,3,170.7142857,2,23.32531673,0.165496822,7901609.462,51400000,0,DoS
102652765,14,3,181.5,2,24.81180122,0.16560684,7896358,51300000,0,DoS
102570720,14,3,181.5,2,24.83164786,0.165739306,7890047.692,51300000,0,DoS
118012789,2,2,8,0,0.135578526,0.033894632,118000000,118000000,1,DoS
3003753,3,0,0,0,0,0.998750563,1501876.5,0,0,DoS
3003787,3,0,0,0,0,0.998739258,1501893.5,0,0,DoS
3001791,3,0,0,0,0,0.999403356,1500895.5,0,0,DoS
3002377,3,0,0,0,0,0.999208294,1501188.5,0,0,DoS
105656858,16,3,158.8125,2,24.10633865,0.179827418,7043783.467,51300000,0,DoS
47,1,1,8,0,170212.766,42553.19149,0,0,1,DoS
55,1,1,8,0,145454.5455,36363.63636,0,0,1,DoS
3003599,3,0,0,0,0,0.998801771,1501799.5,0,0,DoS
3002505,3,0,0,0,0,0.999165697,1501252.5,0,0,DoS
27604,6,1,31,6,6955.513694,253.5864367,5520.8,0,1,BENIGN
3,2,0,18.5,0,12300000,666666.6667,3,0,1,BENIGN
23575,1,1,47,63,4665.959703,84.83563097,0,0,0,BENIGN
23975,1,1,50,152,8425.44317,83.42022941,0,0,0,BENIGN
24570,2,2,46,127,14082.21408,162.8001628,1,3,0,BENIGN
30581,1,1,50,149,6507.30846,65.40008502,0,0,0,BENIGN
28816,2,0,0,0,0,69.40588562,28816,0,0,BENIGN
82467,7,7,241.5714286,480.5714286,61297.24617,169.7648756,9432.666667,9741.5,0,BENIGN
67177,4,5,107.25,453.4,40132.78354,133.9744258,22349.33333,8599.75,0,BENIGN
5388465,10,7,35.4,672.4285714,939.2285187,3.154887338,598718.3333,18639.33333,0,BENIGN
21,13,0,50,0,31000000,619047.619,1.75,0,0,BENIGN
5280586,7,8,50.42857143,650.5,1052.345327,2.840593828,78778.83333,741549.4286,0,BENIGN
1,3,0,0,0,0,3000000,0.5,0,0,BENIGN
61177,4,2,45,130,7192.245452,98.07607434,18055.66667,4,0,BENIGN
2002898,7,6,226.8571429,181.3333333,1336.064043,6.490595128,6858.5,400520,0,BENIGN
3245740,5,1,24.6,46,52.06824946,1.848576904,811435,0,1,BENIGN
115487979,16,14,27,126.4285714,19.06691951,0.259767296,7699198.6,8655351.385,0,BENIGN
115547583,17,15,25.41176471,166.5333333,25.35751873,0.276942184,7221723.938,8041358.571,0,BENIGN
1355072,2,4,6,1.5,13.28342701,4.427809002,1355045,139.6666667,0,BENIGN
631,1,1,45,107,240887.4802,3169.572108,0,0,0,BENIGN
60496196,16,14,195.25,446.8571429,155.0510713,0.495898949,4033079.733,4647104.077,0,BENIGN
139767,18,25,11.11111111,19.28,4879.549536,307.6548828,8218.470588,5817.916667,0,BENIGN
3,2,0,0,0,0,666666.6667,3,0,0,BENIGN
63812,1,1,41,106,2303.641948,31.34206732,0,0,0,BENIGN
5253019,3,1,4,0,2.284400647,0.761466882,2626509.5,0,0,BENIGN
298,2,2,43,59,684563.7584,13422.81879,3,47,0,BENIGN
181815,8,9,176.25,591.6666667,37043.14826,93.50163628,25973.57143,15949,0,BENIGN
5090743,4,4,101,139.25,188.7740159,1.571479841,36793.66667,1683613.667,0,BENIGN
27713,13,11,1373.538462,4.909090909,646267.0949,866.0195576,2300,2763.7,0,BENIGN
191,2,2,45,61,1109947.644,20942.40838,48,48,0,BENIGN
30525,1,1,52,116,5503.685504,65.52006552,0,0,0,BENIGN
5228288,8,7,47,827.4285714,1179.736082,2.869007981,746898.2857,81822.5,0,BENIGN
89497,3,4,147,217.75,14659.70926,78.21491223,32762,22057.66667,0,BENIGN
16070,2,0,6,0,746.7330429,124.4555072,16070,0,0,BENIGN
61280,2,2,34,165,6494.778068,65.27415144,1,2,0,BENIGN
296265,2,2,49,107.5,1056.486591,13.50142609,242838,265525,0,BENIGN
318,4,0,16,0,201257.8616,12578.61635,106,0,0,BENIGN
2316767,2,4,26,36.75,85.89556049,2.589815894,75787,763700.3333,1,BENIGN
47639,1,1,46,187,4890.950692,41.98240937,0,0,0,BENIGN
5108364,3,1,0,0,0,0.783029557,2554182,0,0,BENIGN
5090668,3,1,0,0,0,0.785751497,2545334,0,0,BENIGN
103682630,15,3,169.4,2,24.56534908,0.173606707,7405897.143,51300000,0,DoS
3002977,3,0,0,0,0,0.99900865,1501488.5,0,0,DoS
3002693,3,0,0,0,0,0.999103138,1501346.5,0,0,DoS
102686653,14,3,181.5,2,24.80361299,0.165552187,7898968,51300000,0,DoS
102568250,14,3,181.5,2,24.83224585,0.165743298,7889858.154,51300000,0,DoS
115873679,2,1,4,0,0.069040701,0.025890263,116000000,0,1,DoS
3002652,3,0,0,0,0,0.999116781,1501326,0,0,DoS
3002853,3,0,0,0,0,0.999049904,1501426.5,0,0,DoS
94652021,2,1,4,0,0.084520118,0.031695044,94700000,0,1,DoS
94652249,2,1,4,0,0.084519915,0.031694968,94700000,0,1,DoS
3001755,3,0,0,0,0,0.999415342,1500877.5,0,0,DoS
79437857,14,2,165.5714286,0,29.18004195,0.201415303,6110604.385,31500000,0,DoS
77153489,2,1,4,0,0.103689413,0.03888353,77200000,0,1,DoS
77154994,2,1,4,0,0.103687391,0.038882771,77200000,0,1,DoS
77155612,2,1,4,0,0.10368656,0.03888246,77200000,0,1,DoS
75451252,14,2,165.5714286,0,30.72182288,0.212057449,5803942.462,31400000,0,DoS
61558164,16,2,144.875,0,37.65544404,0.292406382,4103877.6,31400000,0,DoS
3003811,3,0,0,0,0,0.998731278,1501905.5,0,0,DoS
3003578,3,0,0,0,0,0.998808754,1501789,0,0,DoS
3001550,3,0,0,0,0,0.9994836,1500775,0,0,DoS
56437132,14,2,165.5714286,0,41.07225009,0.283501295,4341317.846,31600000,0,DoS
55136738,2,1,4,0,0.145093821,0.054410183,55100000,0,1,DoS
55137906,2,1,4,0,0.145090748,0.05440903,55100000,0,1,DoS
55138167,2,1,4,0,0.145090061,0.054408773,55100000,0,1,DoS
51716019,14,2,165.5714286,0,44.82170215,0.309381896,3978155.308,31400000,0,DoS
50548288,13,2,160.5384615,0,41.28725388,0.296745955,4212357.333,31600000,0,DoS
3002542,3,0,0,0,0,0.999153384,1501271,0,0,DoS
41705779,13,2,160.5384615,0,50.04102669,0.359662386,3475481.583,31400000,0,DoS
38091514,2,1,4,0,0.210020531,0.078757699,38100000,0,1,DoS
33693333,13,2,160.5384615,0,61.94103742,0.445191932,2807777.75,31600000,0,DoS
20682445,2,1,4,0,0.386801464,0.145050549,20700000,0,1,DoS
20684788,2,1,4,0,0.38675765,0.145034119,20700000,0,1,DoS
12519700,10,1,161.7,0,129.1564494,0.878615302,1391077.778,0,0,DoS
3002679,3,0,0,0,0,0.999107797,1501339.5,0,0,DoS
1102,1,2,0,241.5,438294.0109,2722.323049,0,2,0,DoS
1395,1,2,0,241.5,346236.5591,2150.537634,0,46,0,DoS
3711,1,2,0,241.5,130153.5974,808.4074373,0,50,0,DoS
5519,1,2,0,241.5,87515.85432,543.5767349,0,4,0,DoS
383,1,2,231,241.5,1864229.765,7832.898172,0,4,1,DoS
389,1,2,239,241.5,1856041.131,7712.082262,0,4,1,DoS
109951738,4,3,132.5,0,4.820296701,0.063664296,36700000,55000000,0,DoS
